0.705,0.107744,0.192346,0.0284002,-0.0571013,-0.0300139,-0.0388516,-0.00332168,-0.00882932,0.00500678,0.0044111
0.71,0.108307,0.194662,0.0304348,-0.055034,-0.0292338,-0.0384611,-0.0031314,-0.00838143,0.00581558,0.00550067
0.715,0.108864,0.196911,0.0324372,-0.0529848,-0.0284501,-0.038078,-0.00295044,-0.00795616,0.00658629,0.00654308
0.72,0.109412,0.199084,0.0344021,-0.0509612,-0.0276669,-0.0377061,-0.00278203,-0.00755762,0.00731401,0.00753281
0.725,0.109951,0.201175,0.0363246,-0.0489701,-0.0268878,-0.0373489,-0.00262913,-0.00718961,0.0079943,0.00846484
0.73,0.110481,0.203176,0.0382001,-0.047018,-0.0261162,-0.0370095,-0.00249447,-0.00685563,0.00862312,0.0093347
0.735,0.110999,0.20508,0.0400246,-0.0451106,-0.0253552,-0.0366905,-0.00238046,-0.00655884,0.00919692,0.0101385
0.74,0.111507,0.206884,0.0417945,-0.0432531,-0.0246074,-0.0363943,-0.00228922,-0.00630203,0.0097126,0.0108729
0.745,0.112002,0.208583,0.0435066,-0.0414499,-0.0238752,-0.0361229,-0.00222256,-0.00608764,0.0101675,0.0115352
0.75,0.112486,0.210172,0.0451582,-0.0397051,-0.0231605,-0.0358776,-0.00218196,-0.00591771,0.0105596,0.0121232
0.755,0.112956,0.21165,0.0467472,-0.0380219,-0.0224648,-0.0356597,-0.00216859,-0.00579392,0.0108871,0.0126352
0.76,0.113415,0.213013,0.0482718,-0.0364032,-0.0217895,-0.0354699,-0.00218329,-0.00571756,0.0111489,0.0130701
0.765,0.11386,0.214262,0.0497307,-0.0348509,-0.0211353,-0.0353085,-0.00222659,-0.00568955,0.0113441,0.0134274
0.77,0.114293,0.215394,0.051123,-0.0333669,-0.020503,-0.0351756,-0.0022987,-0.00571045,0.0114725,0.0137069
0.775,0.114713,0.216411,0.0524483,-0.031952,-0.0198928,-0.0350709,-0.00239954,-0.00578045,0.0115341,0.0139089
0.78,0.11512,0.217312,0.0537066,-0.0306071,-0.0193049,-0.0349938,-0.00252877,-0.0058994,0.0115293,0.0140343
0.785,0.115516,0.2181,0.054898,-0.0293322,-0.018739,-0.0349434,-0.00268577,-0.00606687,0.0114591,0.0140842
0.79,0.1159,0.218776,0.0560233,-0.0281272,-0.0181949,-0.0349187,-0.00286969,-0.00628208,0.0113245,0.01406
0.795,0.116272,0.219343,0.0570832,-0.0269915,-0.017672,-0.0349184,-0.00307945,-0.00654401,0.0111269,0.0139637
0.8,0.116633,0.219802,0.0580791,-0.0259242,-0.0171697,-0.034941,-0.0033138,-0.00685139,0.0108681,0.0137971
0.805,0.116984,0.220159,0.0590122,-0.0249241,-0.0166871,-0.0349849,-0.0035713,-0.00720272,0.0105499,0.0135626
0.81,0.117325,0.220415,0.0598843,-0.02399,-0.0162235,-0.0350484,-0.0038504,-0.0075963,0.0101744,0.0132626
0.815,0.117656,0.220575,0.060697,-0.0231202,-0.0157779,-0.0351299,-0.0041494,-0.00803029,0.00974401,0.0128998
0.82,0.117979,0.220643,0.0614523,-0.022313,-0.0153495,-0.0352274,-0.00446656,-0.0085027,0.00926097,0.0124768
0.825,0.118293,0.220622,0.0621522,-0.0215668,-0.0149372,-0.0353392,-0.00480005,-0.00901142,0.0087278,0.0119963
0.83,0.1186,0.220517,0.0627987,-0.0208796,-0.0145402,-0.0354635,-0.00514801,-0.00955429,0.00814703,0.0114611
0.835,0.1189,0.220332,0.063394,-0.0202496,-0.0141577,-0.0355987,-0.00550859,-0.0101291,0.00752124,0.0108741
0.84,0.119193,0.220071,0.0639403,-0.019675,-0.0137889,-0.0357431,-0.00587993,-0.0107335,0.00685301,0.0102379
0.845,0.11948,0.219738,0.0644396,-0.0191539,-0.013433,-0.0358952,-0.00626024,-0.0113653,0.00614489,0.00955527
0.85,0.119762,0.219338,0.0648941,-0.0186845,-0.0130895,-0.0360535,-0.00664775,-0.0120222,0.00539944,0.00882886
0.855,0.120039,0.218874,0.0653059,-0.0182652,-0.0127579,-0.0362168,-0.00704079,-0.012702,0.00461911,0.00806121
0.86,0.120312,0.21835,0.065677,-0.0178943,-0.0124378,-0.0363839,-0.00743778,-0.0134026,0.00380633,0.00725475
0.865,0.12058,0.217771,0.0660093,-0.0175704,-0.0121289,-0.0365538,-0.00783723,-0.0141218,0.00296341,0.00641181
0.87,0.120845,0.217138,0.0663049,-0.017292,-0.011831,-0.0367258,-0.00823778,-0.0148576,0.0020926,0.00553461
0.875,0.121107,0.216457,0.0665654,-0.0170578,-0.0115442,-0.0368991,-0.00863817,-0.0156082,0.00119605,0.00462525
0.88,0.121366,0.21573,0.0667927,-0.0168667,-0.0112685,-0.0370733,-0.00903728,-0.0163716,0.000275789,0.00368571
0.885,0.121622,0.214959,0.0669883,-0.0167175,-0.011004,-0.0372479,-0.00943413,-0.0171461,-0.000666237,0.00271786
0.89,0.121876,0.214148,0.0671538,-0.0166093,-0.0107511,-0.0374228,-0.00982784,-0.0179302,-0.00162819,0.00172343
0.895,0.122128,0.2133,0.0672907,-0.0165411,-0.01051,-0.0375979,-0.0102177,-0.0187223,-0.00260832,0.000704095
0.9,0.122378,0.212417,0.0674005,-0.0165121,-0.0102813,-0.0377732,-0.0106031,-0.019521,-0.00360498,-0.000338593
0.905,0.122626,0.211501,0.0674844,-0.0165215,-0.0100653,-0.037949,-0.0109835,-0.020325,-0.00461661,-0.00140315
0.91,0.122873,0.210555,0.0675438,-0.0165686,-0.0098627,-0.0381255,-0.0113586,-0.021133,-0.00564172,-0.00248816
0.915,0.123118,0.20958,0.0675798,-0.0166527,-0.00967391,-0.0383031,-0.0117281,-0.0219441,-0.00667888,-0.00359226
0.92,0.123362,0.20858,0.0675937,-0.016773,-0.00949953,-0.0384821,-0.0120919,-0.022757,-0.00772673,-0.00471412
0.925,0.123605,0.207554,0.0675867,-0.0169288,-0.00934011,-0.0386631,-0.0124498,-0.023571,-0.00878395,-0.00585245
0.93,0.123846,0.206507,0.0675599,-0.0171194,-0.00919618,-0.0388466,-0.0128018,-0.024385,-0.00984928,-0.00700596
0.935,0.124087,0.205439,0.0675145,-0.0173439,-0.00906822,-0.0390331,-0.013148,-0.0251982,-0.0109214,-0.00817335
0.94,0.124326,0.204352,0.0674515,-0.0176014,-0.00895667,-0.0392231,-0.0134884,-0.0260099,-0.0119992,-0.0093533
0.945,0.124565,0.203249,0.0673723,-0.0178911,-0.00886189,-0.039417,-0.0138233,-0.0268194,-0.0130814,-0.0105445
0.95,0.124802,0.202131,0.0672779,-0.0182118,-0.00878415,-0.0396155,-0.0141526,-0.0276258,-0.0141666,-0.0117455
0.955,0.125039,0.201,0.0671697,-0.0185624,-0.00872364,-0.0398189,-0.0144766,-0.0284284,-0.0152538,-0.012955
0.96,0.125275,0.199858,0.0670489,-0.0189415,-0.00868046,-0.0400275,-0.0147955,-0.0292267,-0.0163415,-0.0141714
0.965,0.125511,0.198708,0.0669167,-0.0193478,-0.00865456,-0.0402416,-0.0151094,-0.0300198,-0.0174286,-0.0153931
0.97,0.125746,0.197551,0.0667747,-0.0197798,-0.00864581,-0.0404615,-0.0154183,-0.0308071,-0.0185136,-0.0166187
0.975,0.125981,0.196389,0.0666242,-0.0202356,-0.00865392,-0.0406872,-0.0157224,-0.0315878,-0.0195952,-0.0178463
0.98,0.126216,0.195225,0.0664668,-0.0207135,-0.0086785,-0.0409187,-0.0160218,-0.0323613,-0.0206721,-0.0190743
0.985,0.12645,0.194062,0.0663039,-0.0212114,-0.00871901,-0.0411559,-0.0163165,-0.0331266,-0.0217427,-0.0203009
0.99,0.126685,0.192901,0.0661373,-0.0217273,-0.00877481,-0.0413987,-0.0166063,-0.0338832,-0.0228055,-0.0215241
0.995,0.12692,0.191746,0.0659685,-0.0222589,-0.00884511,-0.0416467,-0.0168912,-0.03463,-0.0238592,-0.022742
1,0.127155,0.190598,0.0657994,-0.0228037,-0.00892901,-0.0418995,-0.0171712,-0.0353664,-0.024902,-0.0239526
1.005,0.127392,0.189462,0.0656316,-0.0233594,-0.00902549,-0.0421566,-0.0174458,-0.0360913,-0.0259325,-0.025154
1.01,0.127629,0.188338,0.0654671,-0.0239232,-0.00913342,-0.0424174,-0.017715,-0.036804,-0.0269491,-0.026344
1.015,0.127868,0.187231,0.0653076,-0.0244925,-0.00925159,-0.0426811,-0.0179783,-0.0375034,-0.0279501,-0.0275206
1.02,0.128108,0.186143,0.0651551,-0.0250644,-0.00937868,-0.042947,-0.0182355,-0.0381887,-0.0289339,-0.0286817
1.025,0.12835,0.185077,0.0650114,-0.0256363,-0.0095133,-0.0432142,-0.018486,-0.0388588,-0.029899,-0.0298253
1.03,0.128594,0.184036,0.0648784,-0.0262051,-0.00965399,-0.0434817,-0.0187295,-0.0395128,-0.0308437,-0.0309491
1.035,0.12884,0.183022,0.064758,-0.0267679,-0.00979925,-0.0437486,-0.0189654,-0.0401497,-0.0317665,-0.0320513
1.04,0.12909,0.182038,0.0646521,-0.027322,-0.00994754,-0.0440138,-0.0191931,-0.0407686,-0.0326659,-0.0331299
1.045,0.129342,0.181088,0.0645626,-0.0278643,-0.0100973,-0.0442763,-0.0194123,-0.0413685,-0.0335404,-0.0341828
